"user_id","pv_count","buy_count","cart_count","fav_count","buy_rate","active_score","high_freq_category","update_time"
"106098","21","0","3","0","0","0.27","1392527","10/5/2026 20:49:38"
"106100","10","1","1","0","0.1","0.15","2242620","10/5/2026 20:49:38"
"106103","112","0","0","0","0","1.12","2640118","10/5/2026 20:49:38"
"106107","56","3","0","0","0.0536","0.65","3607361","10/5/2026 20:49:38"
"106110","30","0","0","0","0","0.3","3465932","10/5/2026 20:49:38"
"106118","115","7","8","0","0.0609","1.52","4339722","10/5/2026 20:49:38"
"106123","166","0","0","26","0","2.18","2579035","10/5/2026 20:49:38"
"106134","6","0","1","0","0","0.08","4690421","10/5/2026 20:49:38"
"106135","36","1","1","0","0.0278","0.41","2885642","10/5/2026 20:49:38"
"106142","70","2","6","1","0.0286","0.9","119741","10/5/2026 20:49:38"
"106144","77","2","2","4","0.026","0.95","2131531","10/5/2026 20:49:38"
"106147","101","2","27","0","0.0198","1.61","4181361","10/5/2026 20:49:38"
"106155","22","0","0","0","0","0.22","1299190","10/5/2026 20:49:38"
"106156","21","0","4","0","0","0.29","2355072","10/5/2026 20:49:38"
"106157","62","1","0","0","0.0161","0.65","200278","10/5/2026 20:49:38"
"106181","51","0","0","4","0","0.59","2355072","10/5/2026 20:49:38"
"106189","222","2","0","3","0.009","2.34","149192","10/5/2026 20:49:38"
"106190","209","3","6","2","0.0144","2.34","4244487","10/5/2026 20:49:38"
"106193","57","1","3","0","0.0175","0.66","3624696","10/5/2026 20:49:38"
"106194","60","1","7","0","0.0167","0.77","2355072","10/5/2026 20:49:38"
"106199","16","1","0","0","0.0625","0.19","876318","10/5/2026 20:49:38"
"106200","102","2","1","1","0.0196","1.12","2131531","10/5/2026 20:49:38"
"106204","30","0","1","4","0","0.4","2629787","10/5/2026 20:49:38"
"106205","130","0","4","20","0","1.78","4756105","10/5/2026 20:49:38"
"106207","32","1","0","0","0.0313","0.35","1922644","10/5/2026 20:49:38"
"106213","25","2","2","1","0.08","0.37","1080785","10/5/2026 20:49:38"
"106216","17","3","5","2","0.1765","0.4","2438773","10/5/2026 20:49:38"
"106223","56","2","4","0","0.0357","0.7","2520377","10/5/2026 20:49:38"
"106225","10","0","0","0","0","0.1","2885642","10/5/2026 20:49:38"
"106229","12","0","0","0","0","0.12","4082778","10/5/2026 20:49:38"
"106230","14","0","0","3","0","0.2","4756105","10/5/2026 20:49:38"
"106235","110","5","3","2","0.0455","1.35","4756105","10/5/2026 20:49:38"
"106252","163","1","24","22","0.0061","2.58","4756105","10/5/2026 20:49:38"
"106255","39","2","20","9","0.0513","1.03","2520377","10/5/2026 20:49:38"
"106260","59","1","3","17","0.0169","1.02","4756105","10/5/2026 20:49:38"
"106267","62","3","17","0","0.0484","1.05","2939262","10/5/2026 20:49:38"
"106276","79","2","13","1","0.0253","1.13","154040","10/5/2026 20:49:38"
"106286","288","20","42","0","0.0694","4.32","2355072","10/5/2026 20:49:38"
"106303","70","1","12","0","0.0143","0.97","4244487","10/5/2026 20:49:38"
"106306","32","0","1","0","0","0.34","3415505","10/5/2026 20:49:38"
"106317","42","0","6","0","0","0.54","4145813","10/5/2026 20:49:38"
"106332","28","0","0","4","0","0.36","2827444","10/5/2026 20:49:38"
"106334","8","1","3","0","0.125","0.17","2465336","10/5/2026 20:49:38"
"106337","50","0","2","4","0","0.62","411153","10/5/2026 20:49:38"
"106347","134","1","4","0","0.0075","1.45","102272","10/5/2026 20:49:38"
"106353","32","0","1","0","0","0.34","3738615","10/5/2026 20:49:38"
"106354","66","0","1","0","0","0.68","4958794","10/5/2026 20:49:38"
"1000001","21","0","0","0","0","0.21","4145813","10/5/2026 20:49:38"
"1000004","92","0","3","0","0","0.98","3607361","10/5/2026 20:49:38"
"1000011","65","2","0","7","0.0308","0.85","2578647","10/5/2026 20:49:38"
"1000027","6","2","3","0","0.3333","0.18","3548883","10/5/2026 20:49:38"
"1000028","88","4","8","5","0.0455","1.26","4145813","10/5/2026 20:49:38"
"1000037","51","0","0","3","0","0.57","2154867","10/5/2026 20:49:38"
"1000040","317","0","14","0","0","3.45","1575622","10/5/2026 20:49:38"
"1000045","83","0","0","0","0","0.83","3607361","10/5/2026 20:49:38"
"1000054","29","3","0","0","0.1034","0.38","4170419","10/5/2026 20:49:38"
"1000059","183","0","11","0","0","2.05","982926","10/5/2026 20:49:38"
"1000060","28","1","3","0","0.0357","0.37","4756105","10/5/2026 20:49:38"
"1000061","23","1","4","0","0.0435","0.34","2885642","10/5/2026 20:49:38"
"1000070","67","1","3","0","0.0149","0.76","1061857","10/5/2026 20:49:38"
"1000082","84","0","5","0","0","0.94","1231891","10/5/2026 20:49:38"
"1000084","160","7","16","8","0.0438","2.29","1080785","10/5/2026 20:49:38"
"1000085","64","11","9","0","0.1719","1.15","846990","10/5/2026 20:49:38"
"1000093","35","0","7","0","0","0.49","982926","10/5/2026 20:49:38"
"1000095","71","0","1","0","0","0.73","4145813","10/5/2026 20:49:38"
"1000103","36","4","1","0","0.1111","0.5","4048584","10/5/2026 20:49:38"
"1000105","13","0","1","0","0","0.15","1859277","10/5/2026 20:49:38"
"1000106","43","0","0","1","0","0.45","2096639","10/5/2026 20:49:38"
"1000107","53","0","13","0","0","0.79","2885642","10/5/2026 20:49:38"
"1000112","9","0","0","0","0","0.09","3252563","10/5/2026 20:49:38"
"1000114","184","0","1","0","0","1.86","3607361","10/5/2026 20:49:38"
"1000115","24","4","0","0","0.1667","0.36","1620537","10/5/2026 20:49:38"
"1000134","16","2","2","0","0.125","0.26","846990","10/5/2026 20:49:38"
"1000135","65","1","5","1","0.0154","0.8","4181361","10/5/2026 20:49:38"
"1000139","53","1","1","0","0.0189","0.58","3607361","10/5/2026 20:49:38"
"1000151","7","2","1","0","0.2857","0.15","927764","10/5/2026 20:49:38"
"1000154","100","0","1","2","0","1.06","3607361","10/5/2026 20:49:38"
"1000159","65","0","0","43","0","1.51","4145813","10/5/2026 20:49:38"
"1000161","26","0","1","0","0","0.28","4801426","10/5/2026 20:49:38"
"1000163","24","0","3","0","0","0.3","982926","10/5/2026 20:49:38"
"1000165","120","2","1","0","0.0167","1.28","4498047","10/5/2026 20:49:38"
"1000169","54","1","5","0","0.0185","0.67","4640311","10/5/2026 20:49:38"
"1000172","81","0","2","0","0","0.85","2355072","10/5/2026 20:49:38"
"1000186","65","0","3","0","0","0.71","3604509","10/5/2026 20:49:38"
"1000187","65","0","2","0","0","0.69","3607361","10/5/2026 20:49:38"
"1000191","28","4","0","0","0.1429","0.4","904454","10/5/2026 20:49:38"
"1000192","17","0","0","2","0","0.21","1386805","10/5/2026 20:49:38"
"1000194","68","0","5","0","0","0.78","2693696","10/5/2026 20:49:38"
"1000204","32","1","0","0","0.0313","0.35","1299190","10/5/2026 20:49:38"
"1000205","75","0","14","0","0","1.03","3607361","10/5/2026 20:49:38"
"1000209","72","2","10","0","0.0278","0.98","3738615","10/5/2026 20:49:38"
"1000210","12","0","1","0","0","0.14","4145813","10/5/2026 20:49:38"
"1000218","19","0","0","0","0","0.19","2096639","10/5/2026 20:49:38"
"1000222","42","5","11","0","0.119","0.79","2355072","10/5/2026 20:49:38"
"1000228","256","4","15","0","0.0156","2.98","4339722","10/5/2026 20:49:38"
"1000236","77","1","9","2","0.013","1.02","4170419","10/5/2026 20:49:38"
"1000251","179","2","2","0","0.0112","1.89","3566034","10/5/2026 20:49:38"
"1000263","79","2","6","2","0.0253","1.01","2520377","10/5/2026 20:49:38"
"1000269","5","2","1","3","0.4","0.19","4756105","10/5/2026 20:49:38"
"1000274","50","1","2","0","0.02","0.57","4801426","10/5/2026 20:49:38"
"1000282","38","0","0","1","0","0.4","3898483","10/5/2026 20:49:38"
"1000283","29","1","1","0","0.0345","0.34","982926","10/5/2026 20:49:38"
"1000291","38","2","1","0","0.0526","0.46","3419760","10/5/2026 20:49:38"
"1000296","34","1","0","1","0.0294","0.39","3738615","10/5/2026 20:49:38"
"1000307","57","0","0","0","0","0.57","4756105","10/5/2026 20:49:38"
"1000313","64","4","6","0","0.0625","0.88","1299190","10/5/2026 20:49:38"
"1000315","93","0","3","1","0","1.01","4756105","10/5/2026 20:49:38"
"1000317","41","2","5","0","0.0488","0.57","4069500","10/5/2026 20:49:38"
"1000319","20","0","4","0","0","0.28","411153","10/5/2026 20:49:38"
"1000321","83","0","5","0","0","0.93","1464116","10/5/2026 20:49:38"
"1000326","46","0","7","1","0","0.62","982926","10/5/2026 20:49:38"
"1000328","25","1","4","0","0.04","0.36","1973012","10/5/2026 20:49:38"
"1000331","30","0","2","1","0","0.36","3112817","10/5/2026 20:49:38"
"1000332","102","1","3","1","0.0098","1.13","3607361","10/5/2026 20:49:38"
"1000335","36","5","7","0","0.1389","0.65","4211233","10/5/2026 20:49:38"
"1000349","160","3","12","0","0.0188","1.93","1216617","10/5/2026 20:49:38"
"1000364","114","1","3","0","0.0088","1.23","1859277","10/5/2026 20:49:38"
"1000374","74","2","2","1","0.027","0.86","235534","10/5/2026 20:49:38"
"1000393","12","0","0","0","0","0.12","1859277","10/5/2026 20:49:38"
"1000398","201","2","6","51","0.01","3.21","2465336","10/5/2026 20:49:38"
"1000405","16","0","0","2","0","0.2","4357323","10/5/2026 20:49:38"
"1000408","147","3","15","0","0.0204","1.86","2827444","10/5/2026 20:49:38"
"1000417","283","5","33","2","0.0177","3.68","3738615","10/5/2026 20:49:38"
"1000418","8","0","0","2","0","0.12","1868423","10/5/2026 20:49:38"
"1000420","91","1","10","0","0.011","1.14","4756105","10/5/2026 20:49:38"
"1000423","21","0","3","0","0","0.27","2925160","10/5/2026 20:49:38"
"1000429","48","2","4","0","0.0417","0.62","2013232","10/5/2026 20:49:38"
"1000431","37","0","2","0","0","0.41","2520377","10/5/2026 20:49:38"
"1000436","253","5","7","55","0.0198","3.92","941949","10/5/2026 20:49:38"
"1000438","15","4","2","0","0.2667","0.31","1521931","10/5/2026 20:49:38"
"1000451","24","0","2","2","0","0.32","1575622","10/5/2026 20:49:38"
"1000455","131","0","17","0","0","1.65","3607361","10/5/2026 20:49:38"
"1000462","150","0","9","0","0","1.68","982926","10/5/2026 20:49:38"
"1000483","11","0","0","0","0","0.11","2096639","10/5/2026 20:49:38"
"1000485","28","1","2","1","0.0357","0.37","4540978","10/5/2026 20:49:38"
"1000488","127","8","11","0","0.063","1.73","4756105","10/5/2026 20:49:38"
"1000490","90","1","6","15","0.0111","1.35","570735","10/5/2026 20:49:38"
"1000497","75","1","4","0","0.0133","0.86","3176755","10/5/2026 20:49:38"
"1000504","22","0","1","0","0","0.24","2033408","10/5/2026 20:49:38"
"1000505","38","5","3","2","0.1316","0.63","2495340","10/5/2026 20:49:38"
"1000511","13","2","1","3","0.1538","0.27","4310023","10/5/2026 20:49:38"
"1000519","95","2","3","1","0.0211","1.09","2578647","10/5/2026 20:49:38"
"1000520","113","1","2","0","0.0088","1.2","1575622","10/5/2026 20:49:38"
"1000521","121","0","4","0","0","1.29","2735466","10/5/2026 20:49:38"
"1000529","10","0","0","0","0","0.1","4654786","10/5/2026 20:49:38"
"1000538","25","1","1","0","0.04","0.3","3083452","10/5/2026 20:49:38"
"1000539","104","1","2","0","0.0096","1.11","4217906","10/5/2026 20:49:38"
"1000541","100","1","1","1","0.01","1.07","2131531","10/5/2026 20:49:38"
"1000546","72","0","0","1","0","0.74","4022701","10/5/2026 20:49:38"
"1000565","31","3","0","2","0.0968","0.44","1320293","10/5/2026 20:49:38"
"1000570","11","0","1","0","0","0.13","2062239","10/5/2026 20:49:38"
"1000572","67","0","1","1","0","0.71","4181361","10/5/2026 20:49:38"
"1000573","59","1","1","0","0.0169","0.64","3745824","10/5/2026 20:49:38"
"1000581","31","3","0","2","0.0968","0.44","4756105","10/5/2026 20:49:38"
"1000588","32","1","0","0","0.0313","0.35","160181","10/5/2026 20:49:38"
"1000589","33","0","4","0","0","0.41","2578647","10/5/2026 20:49:38"
"1000590","52","2","6","0","0.0385","0.7","2355072","10/5/2026 20:49:38"
"1000596","92","2","7","0","0.0217","1.12","2462567","10/5/2026 20:49:38"
"1000610","102","3","8","0","0.0294","1.27","3779986","10/5/2026 20:49:38"
"1000615","117","0","1","0","0","1.19","982926","10/5/2026 20:49:38"
"1000620","15","0","1","0","0","0.17","2181935","10/5/2026 20:49:38"
"1000625","27","0","0","4","0","0.35","3065645","10/5/2026 20:49:38"
"1000630","51","3","9","0","0.0588","0.78","982926","10/5/2026 20:49:38"
"1000632","42","0","0","0","0","0.42","4756105","10/5/2026 20:49:38"
"1000633","175","0","6","0","0","1.87","3607361","10/5/2026 20:49:38"
"1000636","146","6","7","0","0.0411","1.78","200278","10/5/2026 20:49:38"
"1000641","92","5","0","0","0.0543","1.07","4462359","10/5/2026 20:49:38"
"1000647","50","0","2","2","0","0.58","2982027","10/5/2026 20:49:38"
"1000650","13","1","0","0","0.0769","0.16","2885642","10/5/2026 20:49:38"
"1000659","30","2","3","0","0.0667","0.42","4827153","10/5/2026 20:49:38"
"1000664","369","3","21","2","0.0081","4.24","3898483","10/5/2026 20:49:38"
"1000667","17","0","2","0","0","0.21","1419417","10/5/2026 20:49:38"
"1000676","24","3","1","0","0.125","0.35","158300","10/5/2026 20:49:38"
"1000684","97","7","0","16","0.0722","1.5","1879194","10/5/2026 20:49:38"
"1000686","37","1","4","0","0.027","0.48","3738615","10/5/2026 20:49:38"
"1000688","52","1","1","0","0.0192","0.57","3738615","10/5/2026 20:49:38"
"1000694","8","3","0","0","0.375","0.17","2723483","10/5/2026 20:49:38"
"1000696","8","0","0","0","0","0.08","2096639","10/5/2026 20:49:38"
"1000703","31","1","1","2","0.0323","0.4","1829804","10/5/2026 20:49:38"
"1000712","98","1","3","0","0.0102","1.07","2355072","10/5/2026 20:49:38"
"1000715","68","3","3","0","0.0441","0.83","285583","10/5/2026 20:49:38"
"1000718","309","4","3","35","0.0129","3.97","3607361","10/5/2026 20:49:38"
"1000719","35","0","2","0","0","0.39","3607361","10/5/2026 20:49:38"
"1000722","18","1","0","1","0.0556","0.23","149192","10/5/2026 20:49:38"
"1000723","175","10","9","0","0.0571","2.23","1691699","10/5/2026 20:49:38"
"1000726","39","0","1","0","0","0.41","3680035","10/5/2026 20:49:38"
"1000727","44","0","6","0","0","0.56","3582485","10/5/2026 20:49:38"
"1000732","105","1","6","0","0.0095","1.2","4756105","10/5/2026 20:49:38"
"1000735","37","2","7","0","0.0541","0.57","2939262","10/5/2026 20:49:38"
"1000738","66","1","4","0","0.0152","0.77","2920476","10/5/2026 20:49:38"
"1000746","99","0","14","4","0","1.35","3607361","10/5/2026 20:49:38"
"1000749","177","1","15","0","0.0056","2.1","4801426","10/5/2026 20:49:38"
"1000751","82","1","0","4","0.0122","0.93","2520377","10/5/2026 20:49:38"
"1000757","139","0","10","0","0","1.59","4756105","10/5/2026 20:49:38"
"1000758","22","0","0","5","0","0.32","2885642","10/5/2026 20:49:38"
"1000760","16","0","0","7","0","0.3","3645362","10/5/2026 20:49:38"
"1000771","81","0","9","0","0","0.99","4756105","10/5/2026 20:49:38"
"1000772","1","1","0","0","1","0.04","2778281","10/5/2026 20:49:38"
"1000775","43","0","1","4","0","0.53","2723483","10/5/2026 20:49:38"
"1000789","4","0","0","0","0","0.04","238434","10/5/2026 20:49:38"
"1000792","56","5","7","0","0.0893","0.85","285583","10/5/2026 20:49:38"
"1000801","50","0","2","0","0","0.54","1646753","10/5/2026 20:49:38"
"1000803","68","1","0","1","0.0147","0.73","2735466","10/5/2026 20:49:38"
"1000807","108","2","5","1","0.0185","1.26","4697972","10/5/2026 20:49:38"
"1000810","21","1","1","0","0.0476","0.26","2131531","10/5/2026 20:49:38"
"1000811","53","1","1","13","0.0189","0.84","1231891","10/5/2026 20:49:38"
"1000832","48","0","7","0","0","0.62","3917559","10/5/2026 20:49:38"
"1000836","161","1","12","0","0.0062","1.88","1320293","10/5/2026 20:49:38"
"1000840","152","0","24","0","0","2","2228184","10/5/2026 20:49:38"
"1000856","173","1","13","1","0.0058","2.04","4145813","10/5/2026 20:49:38"
"1000857","11","1","6","0","0.0909","0.26","4321796","10/5/2026 20:49:38"
"1000865","38","1","1","0","0.0263","0.43","4756105","10/5/2026 20:49:38"
"1000866","95","1","4","0","0.0105","1.06","1397912","10/5/2026 20:49:38"
"1000867","7","1","0","0","0.1429","0.1","1066563","10/5/2026 20:49:38"
"1000872","58","3","2","2","0.0517","0.75","1051370","10/5/2026 20:49:38"
"1000877","48","4","6","1","0.0833","0.74","4563628","10/5/2026 20:49:38"
"1000878","29","2","3","2","0.069","0.45","4145813","10/5/2026 20:49:38"
"1000882","44","0","3","0","0","0.5","4756105","10/5/2026 20:49:38"
"1000887","54","0","2","0","0","0.58","1320293","10/5/2026 20:49:38"
"1000889","26","0","0","0","0","0.26","4181361","10/5/2026 20:49:38"
"1000896","85","1","1","0","0.0118","0.9","4756105","10/5/2026 20:49:38"
"1000911","65","3","0","1","0.0462","0.76","383749","10/5/2026 20:49:38"
"1000912","174","0","4","1","0","1.84","4527263","10/5/2026 20:49:38"
"1000916","57","2","0","0","0.0351","0.63","3002561","10/5/2026 20:49:38"
"1000919","81","0","19","0","0","1.19","1567637","10/5/2026 20:49:38"
"1000922","30","0","0","0","0","0.3","4882154","10/5/2026 20:49:38"
"1000923","16","1","1","0","0.0625","0.21","3102419","10/5/2026 20:49:38"
"1000936","73","1","0","2","0.0137","0.8","2885642","10/5/2026 20:49:38"
"1000937","123","3","1","5","0.0244","1.44","2355072","10/5/2026 20:49:38"
"1000944","2","0","0","0","0","0.02","999755","10/5/2026 20:49:38"
"1000957","17","0","6","1","0","0.31","4697972","10/5/2026 20:49:38"
"1000959","63","0","10","1","0","0.85","4756105","10/5/2026 20:49:38"
"1000962","56","3","0","6","0.0536","0.77","3898483","10/5/2026 20:49:38"
"1000964","15","1","2","0","0.0667","0.22","4580532","10/5/2026 20:49:38"
"1000979","30","0","0","1","0","0.32","1029459","10/5/2026 20:49:38"
"1000984","15","1","0","0","0.0667","0.18","3645362","10/5/2026 20:49:38"
"1000986","60","0","11","0","0","0.82","4756105","10/5/2026 20:49:38"
"1000994","44","0","0","0","0","0.44","4756105","10/5/2026 20:49:38"
"1001000","103","0","4","1","0","1.13","3607361","10/5/2026 20:49:38"
"1001005","111","2","4","1","0.018","1.27","2352202","10/5/2026 20:49:38"
"1001009","21","2","0","2","0.0952","0.31","3738615","10/5/2026 20:49:38"
"1001016","12","0","0","1","0","0.14","1879194","10/5/2026 20:49:38"
"1001017","59","2","10","0","0.0339","0.85","2096639","10/5/2026 20:49:38"
"1001018","5","0","0","0","0","0.05","3607361","10/5/2026 20:49:38"
"1001024","58","2","6","0","0.0345","0.76","2342116","10/5/2026 20:49:38"
"1001029","24","0","3","0","0","0.3","3607361","10/5/2026 20:49:38"
"1001048","71","0","0","18","0","1.07","4756105","10/5/2026 20:49:38"
"1001054","238","4","13","0","0.0168","2.76","285583","10/5/2026 20:49:38"
"1001065","29","2","4","0","0.069","0.43","4756105","10/5/2026 20:49:38"
"1001080","9","0","0","1","0","0.11","2425725","10/5/2026 20:49:38"
"1001081","16","3","1","0","0.1875","0.27","2883724","10/5/2026 20:49:38"
"1001088","67","2","6","0","0.0299","0.85","1879194","10/5/2026 20:49:38"
"1001091","31","0","0","0","0","0.31","2181935","10/5/2026 20:49:38"
"1001092","11","1","2","0","0.0909","0.18","1885829","10/5/2026 20:49:38"
"1001099","32","4","1","4","0.125","0.54","4731191","10/5/2026 20:49:38"
"1001102","150","2","16","0","0.0133","1.88","3607361","10/5/2026 20:49:38"
"1001104","68","0","0","1","0","0.7","4181361","10/5/2026 20:49:38"
"1001108","48","1","3","9","0.0208","0.75","1397912","10/5/2026 20:49:38"
"1001120","67","2","1","11","0.0299","0.97","1350790","10/5/2026 20:49:38"
"1001121","12","1","4","0","0.0833","0.23","1548278","10/5/2026 20:49:38"
"1001122","58","0","0","0","0","0.58","2096639","10/5/2026 20:49:38"
